timestamp,y_true,yhat,z_resid,silver_label
2020-06-19 08:00:00+00:00,29090.0,27997.821487301244,0.6581722075412737,0
2020-06-22 07:00:00+00:00,28873.0,24573.06747709656,2.727135039558947,1
2020-06-22 12:00:00+00:00,31903.0,27135.36415216764,2.9098487640879265,1
2020-06-29 07:00:00+00:00,30470.0,25565.58824367845,2.5097501268721847,1
2020-06-29 16:00:00+00:00,32216.0,26900.83653950785,2.565533899620179,1
2020-07-05 22:00:00+00:00,25734.0,24795.367817975504,0.13411540364380786,0
2020-07-06 01:00:00+00:00,22422.0,22019.9077915287,-0.12138837162958452,0
2020-07-06 02:00:00+00:00,22274.0,21654.837902867435,-0.01826607897251845,0
2020-07-16 04:00:00+00:00,25834.0,25195.25647392267,0.13605818734205996,0
2020-07-27 10:00:00+00:00,36737.0,31304.974963305303,2.53710476138364,1
2020-07-27 11:00:00+00:00,37697.0,32167.679338158305,2.5763459003543825,1
2020-07-27 13:00:00+00:00,36952.0,31521.482017086277,2.5113986421746706,1
2020-07-27 14:00:00+00:00,36751.0,31100.92382646476,2.605391090691407,1
2020-08-09 22:00:00+00:00,26181.0,26601.51414691369,-0.2408826855600271,0
2020-08-14 10:00:00+00:00,32063.0,32469.23319049237,-0.04283149577015631,0
2020-08-15 12:00:00+00:00,27741.0,32721.719962319123,-2.560442425441747,1
2020-08-15 14:00:00+00:00,26322.0,31536.05397500912,-2.6474790965067907,1
2020-08-20 21:00:00+00:00,28407.0,27645.38441505383,0.6714656377683258,0
2020-08-24 09:00:00+00:00,32566.0,28043.85480318332,2.656860796715558,1
2020-08-29 12:00:00+00:00,27379.0,33789.551870289455,-2.952526995736082,1
2020-08-29 14:00:00+00:00,25388.0,32468.638258380342,-3.208652115564632,1
2020-09-14 06:00:00+00:00,28882.0,23468.23897871669,3.1131136405988764,1
2020-09-14 09:00:00+00:00,32494.0,27601.00879407763,2.7640056916562874,1
